ip_origem,tentativas_total,falhas,usuarios_distintos,intervalo_medio_seg,fracao_noturna,usuarios_inexistentes,sucesso_apos_falhas,portas_distintas,label
10.233.39.15,3,1,3,6804.2,0.434,0,0,1,benigno
10.226.120.247,5,0,1,3593.1,0.347,0,1,1,benigno
10.20.210.229,151,1,1,760.2,0.127,0,1,1,benigno
10.201.141.64,4,1,1,4355.3,0.033,0,0,2,benigno
10.14.74.234,224,210,25,1.1,0.378,8,0,1,brute_force
10.229.243.208,8,1,3,3180.2,0.064,0,1,1,benigno
10.78.80.61,12,1,1,2619.5,0.748,0,0,1,benigno
10.131.154.54,12,0,1,1382.3,0.771,0,1,1,benigno
10.106.110.22,10,1,1,3888.2,0.092,0,0,1,benigno
10.124.185.207,204,190,35,1.5,0.731,13,1,3,brute_force
10.17.132.195,12,2,2,7349.4,0.001,0,0,1,benigno
10.163.66.22,9,0,2,3221.3,0.034,0,0,2,benigno
10.142.164.38,7,0,1,2053.2,0.055,0,1,1,benigno
10.254.179.23,12,1,2,1947.3,0.766,0,1,1,benigno
10.158.174.163,9,0,1,2454.0,0.222,0,1,1,benigno
10.27.176.71,13,0,2,1429.4,0.222,0,1,1,benigno
10.4.128.241,11,0,2,6626.6,0.217,0,0,1,benigno
10.8.205.43,213,194,27,10.1,0.812,7,0,2,brute_force
10.158.40.116,6,0,2,2146.6,0.224,0,0,1,benigno
10.105.44.209,7,0,3,5712.0,0.123,0,1,2,benigno
10.160.146.26,179,170,30,4.5,0.523,14,0,3,brute_force
10.29.27.181,8,1,3,2863.1,0.106,0,1,1,benigno
10.253.2.98,5,2,2,5357.2,0.388,0,0,1,benigno
10.49.117.111,5,1,1,1018.7,0.046,0,0,1,benigno
10.74.221.249,7,6,6,2014.3,0.365,1,0,1,brute_force
10.7.105.27,10,1,1,4008.1,0.276,0,0,1,benigno
10.38.182.119,12,9,5,3804.5,0.676,2,0,2,brute_force
10.129.13.74,7,2,3,1635.7,0.036,0,1,2,benigno
10.133.72.124,13,9,4,4364.6,0.515,1,0,1,brute_force
10.235.16.50,7,0,3,5383.1,0.049,0,1,1,benigno
10.213.120.130,157,1,1,528.1,0.174,0,0,1,benigno
10.238.113.80,10,0,2,4702.7,0.133,0,0,1,benigno
10.47.39.196,192,182,27,3.0,0.523,10,0,3,brute_force
10.186.93.253,9,1,3,3248.8,0.073,0,0,1,benigno
10.10.89.115,10,7,5,5615.0,0.486,1,0,1,brute_force
10.128.60.122,9,0,3,2994.5,0.154,0,0,1,benigno
10.160.154.119,213,182,29,5.5,0.742,10,0,3,brute_force
10.126.133.92,10,0,2,3042.3,0.267,0,0,2,benigno
10.7.160.35,11,1,2,4689.2,0.036,0,0,1,benigno
10.73.159.107,18,1,1,1339.3,0.907,0,1,1,benigno
10.189.242.59,11,9,3,1291.4,0.622,2,1,1,brute_force
10.112.59.227,7,2,1,812.1,0.083,0,0,2,benigno
10.147.51.211,204,200,30,1.1,0.738,5,0,2,brute_force
10.74.44.71,9,1,1,1543.4,0.488,0,0,1,benigno
10.2.146.94,149,1,1,575.3,0.322,0,0,1,benigno
10.213.79.202,12,1,1,8633.2,0.424,0,0,1,benigno
10.51.18.208,5,1,2,2257.4,0.5,0,1,1,benigno
10.174.171.91,8,0,3,5427.8,0.182,0,1,1,benigno
10.229.123.202,11,2,2,3197.5,0.297,0,0,2,benigno
10.18.78.25,13,1,1,3515.9,0.238,0,0,1,benigno
10.36.76.138,214,182,28,3.7,0.177,13,0,3,brute_force
10.90.15.32,12,0,2,2088.9,0.112,0,0,1,benigno
10.33.155.230,212,194,28,3.8,0.286,14,0,3,brute_force
10.238.156.201,6,0,1,5685.6,0.233,0,0,2,benigno
10.230.173.151,5,0,2,4225.5,0.133,0,0,1,benigno
10.106.161.26,15,1,1,4106.5,0.74,0,1,1,benigno
10.68.19.82,13,1,1,2577.6,0.302,0,1,2,benigno
10.87.205.24,6,1,1,3798.0,0.019,0,0,1,benigno
10.131.141.39,3,0,1,5659.4,0.262,0,0,2,benigno
10.252.234.158,3,0,2,6842.7,0.105,0,0,2,benigno
10.97.221.92,11,2,2,3241.4,0.235,0,1,1,benigno
10.11.48.245,6,1,2,2768.2,0.005,0,0,2,benigno
10.137.134.72,10,2,2,3585.2,0.095,0,0,1,benigno
10.17.148.87,9,0,1,1583.9,0.096,0,1,1,benigno
10.199.64.121,7,0,1,4494.6,0.007,0,1,1,benigno
10.225.18.242,8,1,2,3128.0,0.052,0,0,1,benigno
10.34.100.230,6,0,2,2025.4,0.074,0,1,1,benigno
10.57.24.58,13,12,5,3521.5,0.497,1,0,1,brute_force
10.159.192.11,10,0,2,3183.6,0.223,0,0,1,benigno
10.225.172.136,183,160,24,5.2,0.546,7,0,3,brute_force
10.205.75.251,10,7,7,1320.2,0.419,2,1,1,brute_force
10.177.44.212,9,1,2,3763.7,0.086,0,0,1,benigno
10.228.199.244,6,0,2,2974.1,0.426,0,1,1,benigno
10.125.51.196,6,0,2,5603.6,0.004,0,0,1,benigno
10.231.161.120,9,2,2,4027.3,0.098,0,0,1,benigno
10.74.79.59,7,1,2,5124.9,0.229,0,0,1,benigno
10.82.63.123,138,1,1,609.5,0.418,0,0,1,benigno
10.198.121.96,10,1,2,2874.6,0.009,0,0,1,benigno
10.95.49.217,6,2,1,1302.3,0.128,0,0,1,benigno
10.22.181.168,3,1,1,4527.4,0.012,0,0,1,benigno
10.96.10.197,8,2,1,1920.6,0.223,0,0,1,benigno
10.187.24.247,202,192,30,2.5,0.88,13,0,1,brute_force
10.79.24.244,14,12,2,7603.1,0.143,0,0,2,benigno
10.48.129.66,6,0,1,1570.2,0.316,0,0,1,benigno
10.164.29.137,3,1,2,1385.8,0.276,0,1,1,benigno
10.177.51.51,7,1,2,8852.5,0.068,0,0,1,benigno
10.46.22.228,4,0,1,2382.9,0.27,0,1,1,benigno
10.126.79.168,8,0,2,2347.1,0.049,0,0,2,benigno
10.34.151.127,8,1,1,1683.9,0.2,0,0,1,benigno
10.109.142.69,7,1,2,4188.6,0.056,0,0,1,benigno
10.2.164.27,7,0,1,1269.6,0.017,0,1,1,benigno
10.30.225.36,7,6,1,1799.5,0.414,0,0,1,benigno
10.240.48.34,8,0,1,2007.7,0.19,0,0,1,benigno
10.235.40.78,216,190,33,0.5,0.307,5,0,2,brute_force
10.233.51.106,202,172,32,1.8,0.765,13,0,1,brute_force
10.80.101.241,8,1,2,5057.1,0.036,0,0,2,benigno
10.215.165.61,2,1,1,3140.7,0.105,0,1,1,benigno
10.133.166.167,6,1,2,7738.9,0.631,0,0,1,benigno
10.67.120.160,4,0,1,2378.2,0.036,0,0,1,benigno
10.181.142.153,209,198,22,6.1,0.246,12,1,1,brute_force
10.90.188.228,5,1,1,4534.7,0.069,0,0,1,benigno
10.126.69.85,206,181,27,3.1,0.619,12,0,3,brute_force
10.21.25.248,5,1,2,3577.1,0.291,0,0,1,benigno
10.249.44.173,11,1,2,1836.6,0.214,0,0,2,benigno
10.117.22.167,192,186,29,2.0,0.676,16,0,3,brute_force
10.164.252.203,14,0,2,5793.9,0.92,0,0,1,benigno
10.142.93.245,211,194,31,2.2,0.43,9,0,1,brute_force
10.148.213.195,5,1,2,8420.4,0.116,0,0,1,benigno
10.125.234.2,19,15,1,3253.1,0.073,0,1,2,benigno
10.102.14.180,222,201,36,1.0,0.285,15,0,3,brute_force
10.38.162.90,146,2,1,819.2,0.273,0,0,1,benigno
10.198.242.192,5,1,1,5541.3,0.19,0,0,1,benigno
10.6.77.45,10,1,2,3291.7,0.05,0,0,2,benigno
10.170.174.187,16,0,1,3167.6,0.425,0,1,1,benigno
10.9.219.231,13,9,3,2222.0,0.173,0,1,1,benigno
10.76.201.228,7,0,1,2538.6,0.419,0,1,1,benigno
10.117.80.68,8,1,1,3444.7,0.292,0,0,1,benigno
10.220.82.70,11,0,1,2023.7,0.207,0,1,2,benigno
10.124.77.40,213,198,24,5.1,0.254,10,0,2,brute_force
10.191.42.139,10,0,1,4649.2,0.291,0,0,1,benigno
10.167.45.159,7,1,1,3163.3,0.091,0,0,1,benigno
10.144.127.21,7,1,1,3478.2,0.117,0,1,2,benigno
10.67.223.242,14,1,1,4980.1,0.647,0,0,1,benigno
10.96.54.243,191,166,35,3.3,0.583,12,0,1,brute_force
10.6.7.246,6,1,1,3419.6,0.3,0,0,1,benigno
10.9.203.83,8,0,1,2338.0,0.048,0,0,1,benigno
10.24.251.189,8,1,1,3234.7,0.356,0,1,1,benigno
10.157.242.155,7,0,1,3795.4,0.175,0,1,1,benigno
10.174.253.183,8,1,2,2119.8,0.101,0,0,1,benigno
10.226.107.172,143,1,1,665.9,0.028,1,1,1,benigno
10.132.17.177,9,2,1,7391.5,0.459,0,0,1,benigno
10.166.185.102,9,1,1,1166.1,0.056,0,0,1,benigno
10.57.250.72,7,0,3,501.2,0.418,0,1,2,benigno
10.12.140.56,14,0,1,4605.3,0.245,0,1,2,benigno
10.130.207.186,127,3,1,624.0,0.83,0,0,1,benigno
10.245.7.235,4,0,3,4994.4,0.137,0,1,1,benigno
10.175.51.82,2,0,2,1137.1,0.034,0,0,2,benigno
10.151.43.220,9,1,1,2737.7,0.267,0,1,1,benigno
10.116.33.134,7,0,1,2939.9,0.245,0,1,1,benigno
10.65.189.200,5,1,2,6219.6,0.007,0,1,1,benigno
10.232.198.34,7,0,1,3681.2,0.095,0,0,1,benigno
10.94.247.74,6,2,1,10484.6,0.255,0,0,2,benigno
10.138.230.207,9,0,1,3366.0,0.023,0,0,2,benigno
10.90.127.221,195,176,25,0.2,0.38,17,0,1,brute_force
10.161.177.54,4,0,1,6021.7,0.144,0,0,2,benigno
10.183.60.52,169,1,1,478.5,0.115,0,1,2,benigno
10.20.70.88,6,0,1,5358.2,0.186,0,0,1,benigno
10.154.229.100,12,1,2,3501.0,0.11,0,1,1,benigno
10.41.128.78,5,1,3,3277.9,0.049,0,1,1,benigno
10.201.125.106,7,1,2,7417.2,0.408,0,0,2,benigno
10.40.240.168,11,0,1,2445.2,0.024,0,0,1,benigno
10.81.53.247,4,2,1,1314.8,0.107,0,0,2,benigno
10.26.209.132,6,1,1,6000.7,0.019,0,0,1,benigno
10.179.90.90,15,0,1,2908.9,0.745,0,0,1,benigno
10.82.4.119,11,10,3,781.6,0.083,0,0,2,benigno
10.249.12.189,5,2,3,2494.5,0.167,1,0,1,benigno
10.38.187.231,14,0,1,3083.1,0.76,0,0,1,benigno
10.14.74.181,7,0,3,1845.4,0.083,0,0,2,benigno
10.21.95.22,197,184,27,4.7,0.605,12,0,1,brute_force
10.107.124.87,202,173,31,1.3,0.662,11,0,1,brute_force
10.210.242.233,8,1,2,2403.2,0.301,0,1,1,benigno
10.9.153.151,10,0,2,1596.2,0.09,0,0,2,benigno
10.29.178.55,6,1,1,1733.1,0.056,0,1,1,benigno
10.94.215.94,7,1,2,7268.2,0.502,0,1,1,benigno
10.42.145.95,6,0,1,4381.2,0.131,0,0,1,benigno
10.66.169.10,6,1,2,2296.3,0.093,0,0,1,benigno
10.43.242.115,199,184,22,3.5,0.603,16,0,2,brute_force
10.204.111.88,7,1,1,5103.5,0.43,0,0,1,benigno
10.48.191.205,10,0,1,4119.6,0.091,0,1,1,benigno
10.115.107.104,8,1,3,2037.6,0.078,0,1,1,benigno
10.13.99.245,7,0,2,4486.0,0.158,0,0,2,benigno
10.71.199.61,13,1,2,2894.0,0.077,0,0,2,benigno
10.120.64.226,203,175,30,1.7,0.781,8,0,3,brute_force
10.162.253.7,13,11,3,3711.1,0.018,0,0,1,benigno
10.204.175.215,207,188,35,2.3,0.479,13,0,2,brute_force
10.204.222.8,7,2,2,4296.0,0.033,0,1,1,benigno
10.179.237.16,8,0,1,4559.7,0.214,0,0,2,benigno
10.173.84.18,8,0,2,2064.3,0.004,0,0,1,benigno
10.225.32.6,9,3,3,2982.2,0.1,0,0,2,benigno
10.25.110.180,3,0,2,2964.7,0.046,0,1,1,benigno
10.97.216.30,6,0,1,3901.5,0.325,0,0,1,benigno
10.229.206.229,4,0,3,2361.8,0.174,0,0,1,benigno
10.238.230.106,8,1,1,2309.0,0.045,0,0,2,benigno
10.252.219.1,201,171,25,2.3,0.557,12,0,1,brute_force
10.45.216.133,9,1,1,4492.8,0.01,0,0,1,benigno
10.211.80.109,6,1,1,3143.5,0.181,0,1,1,benigno
10.219.54.233,8,0,2,1545.7,0.099,0,0,1,benigno
10.92.57.192,9,1,3,4189.2,0.067,0,0,1,benigno
10.123.130.161,5,2,1,757.9,0.194,0,0,1,benigno
10.148.198.193,162,1,1,399.8,0.104,0,0,1,benigno
10.130.107.43,5,1,1,5196.2,0.273,0,0,2,benigno
10.53.228.203,7,5,5,1262.3,0.262,1,1,2,brute_force
10.168.173.58,6,0,2,2905.5,0.111,0,0,1,benigno
10.16.30.98,4,1,2,1990.4,0.261,0,1,1,benigno
10.106.23.202,9,1,1,1516.9,0.311,0,0,1,benigno
10.1.63.14,19,15,1,5448.3,0.596,1,1,2,benigno
10.14.190.66,205,196,29,5.2,0.554,12,0,3,brute_force
10.6.210.77,219,207,38,2.2,0.298,14,0,1,brute_force
10.181.114.195,195,169,22,3.0,0.714,21,0,2,brute_force
10.110.181.62,6,3,1,2900.4,0.343,1,0,1,benigno
10.219.17.40,9,0,1,2643.5,0.161,0,0,1,benigno
10.57.51.167,10,1,1,1434.1,0.061,0,1,2,benigno
10.59.96.47,198,173,26,4.4,0.626,15,1,2,brute_force
10.212.244.156,4,1,2,3994.3,0.043,0,0,1,benigno
10.227.109.134,9,0,2,4938.4,0.077,0,0,1,benigno
10.91.58.54,8,0,2,1972.8,0.284,0,0,1,benigno
10.224.113.86,6,0,2,3115.4,0.252,0,0,1,benigno
10.239.7.41,8,1,1,3958.6,0.233,0,1,1,benigno
10.28.52.93,7,1,2,1614.5,0.041,1,0,1,benigno
10.125.246.175,186,180,24,3.4,0.543,14,0,1,brute_force
10.38.73.202,10,1,2,2999.1,0.527,1,0,1,benigno
10.79.41.54,13,0,2,3568.0,0.086,0,0,2,benigno
10.158.2.4,10,1,2,2431.3,0.292,0,0,2,benigno
10.178.124.23,138,1,1,752.5,0.091,0,0,1,benigno
10.216.4.69,182,173,34,2.2,0.507,15,0,1,brute_force
10.219.17.148,5,0,2,2185.7,0.06,0,1,2,benigno
10.180.136.229,10,1,2,2395.0,0.501,0,0,1,benigno
10.138.145.170,5,0,2,2909.6,0.452,0,0,2,benigno
10.184.111.37,155,2,1,629.3,0.121,1,0,1,benigno
10.222.106.173,211,208,33,2.5,0.747,12,0,1,brute_force
10.154.92.51,9,0,1,2304.2,0.054,0,0,2,benigno
10.157.120.35,5,1,1,1768.7,0.357,0,0,1,benigno
10.82.149.205,183,156,33,8.4,0.766,11,0,1,brute_force
10.54.153.182,4,0,2,3203.9,0.303,0,0,1,benigno
10.172.206.18,8,1,1,4741.5,0.146,0,1,2,benigno
10.196.136.24,7,1,2,2260.0,0.116,0,0,1,benigno
10.47.236.211,5,2,2,5361.2,0.214,0,1,1,benigno
10.22.0.32,6,0,1,1079.0,0.084,0,0,1,benigno
10.57.98.55,6,0,1,3339.8,0.344,0,1,1,benigno
10.114.40.191,14,10,3,1647.9,0.451,0,1,1,benigno
10.83.13.204,10,1,1,1919.1,0.383,0,0,2,benigno
10.245.253.141,7,1,1,1986.7,0.153,0,1,2,benigno
10.244.70.157,194,166,27,2.2,0.876,14,0,1,brute_force
10.44.211.20,7,0,2,5801.9,0.194,0,0,1,benigno
10.181.219.86,6,0,1,8289.0,0.328,0,1,1,benigno
10.148.118.20,15,11,6,2272.8,0.684,1,0,1,brute_force
10.137.73.25,199,187,35,1.4,0.492,16,0,1,brute_force
10.34.70.85,8,0,1,4370.0,0.388,0,0,1,benigno
10.95.22.122,8,0,1,4638.6,0.147,0,0,2,benigno
10.48.132.78,3,0,1,4079.5,0.541,0,0,1,benigno
10.181.18.30,196,183,37,5.3,0.406,14,0,1,brute_force
10.15.217.88,9,1,1,3794.1,0.002,0,1,1,benigno
10.120.17.237,11,1,3,4151.2,0.104,1,1,2,benigno
10.25.69.198,7,0,3,1002.8,0.098,0,0,1,benigno
10.39.234.212,3,0,1,3881.8,0.178,0,0,1,benigno
10.65.3.30,13,1,2,5181.4,0.097,0,1,1,benigno
10.179.161.1,9,0,2,1279.4,0.126,0,0,1,benigno
10.43.182.106,11,0,1,1411.0,0.202,0,1,2,benigno
10.99.197.142,9,1,1,2672.6,0.258,0,1,1,benigno
10.217.41.59,6,0,1,3013.6,0.449,0,0,1,benigno
10.219.165.126,8,1,1,2743.2,0.025,0,1,1,benigno
10.75.116.118,200,183,29,0.6,0.481,10,0,2,brute_force
10.24.68.144,6,1,2,2388.8,0.131,0,0,1,benigno
10.152.68.252,6,1,1,2799.8,0.335,0,0,1,benigno
10.98.169.92,121,0,1,478.0,0.562,0,0,1,benigno
10.14.244.128,12,1,2,2380.8,0.118,0,1,1,benigno
10.22.84.158,18,0,3,2667.7,0.803,0,0,1,benigno
10.121.6.170,11,0,3,3605.7,0.062,0,0,1,benigno
10.134.219.168,199,187,20,0.9,0.644,9,0,1,brute_force
10.70.251.63,12,11,4,3277.9,0.568,1,0,1,brute_force
10.242.89.62,192,167,27,7.9,0.52,7,0,1,brute_force
10.101.189.231,7,1,1,1191.6,0.088,0,0,2,benigno
10.56.208.245,4,0,2,7199.3,0.234,0,0,1,benigno
10.244.196.4,8,0,2,1815.2,0.081,0,0,1,benigno
10.240.11.134,6,0,1,1585.5,0.292,0,0,1,benigno
10.150.217.32,5,0,1,2505.7,0.07,0,0,1,benigno
10.179.32.15,9,0,1,1592.6,0.262,0,1,2,benigno
10.231.126.63,144,2,1,612.3,0.102,0,0,1,benigno
10.244.234.70,11,1,2,2740.1,0.365,0,1,2,benigno
10.182.205.237,6,1,1,4024.3,0.284,0,0,1,benigno
10.155.252.136,7,2,1,4724.9,0.165,0,0,1,benigno
10.195.96.159,6,0,2,4454.9,0.403,0,1,2,benigno
10.173.152.175,15,0,2,5887.6,0.143,0,0,1,benigno
10.46.61.216,209,188,30,3.2,0.27,9,0,1,brute_force
10.188.242.8,187,162,29,4.4,0.537,8,0,1,brute_force
10.12.106.42,186,172,27,1.9,0.856,9,0,3,brute_force
10.102.248.26,8,1,2,3517.4,0.002,0,1,2,benigno
10.112.211.238,3,1,1,1573.4,0.163,0,1,1,benigno
10.13.26.160,4,0,2,3783.1,0.053,0,0,1,benigno
10.189.6.171,8,1,1,1904.0,0.061,0,0,1,benigno
10.123.210.34,4,0,2,1940.6,0.012,0,0,1,benigno
10.10.77.122,3,1,2,1522.2,0.338,0,0,1,benigno
10.111.17.170,206,187,27,1.2,0.725,9,0,1,brute_force
10.227.237.244,10,1,1,1728.0,0.153,0,0,1,benigno
10.100.227.221,201,184,29,3.8,0.535,19,0,3,brute_force
10.199.110.125,10,9,8,2466.9,0.247,2,0,1,brute_force
10.243.157.222,8,1,2,3270.9,0.127,0,0,1,benigno
10.224.35.23,9,7,5,2502.5,0.512,2,0,1,brute_force
10.51.91.206,197,181,21,1.0,0.825,21,0,1,brute_force
10.128.218.170,9,0,1,4183.2,0.267,0,0,1,benigno
10.162.3.145,10,1,1,2563.3,0.126,0,0,1,benigno
10.204.106.87,6,1,2,2012.9,0.132,0,1,2,benigno
10.168.192.192,12,8,6,4479.2,0.687,2,0,2,brute_force
10.16.221.146,12,9,3,3613.7,0.38,0,0,1,benigno
10.211.236.125,8,2,2,1631.0,0.366,0,0,1,benigno
10.142.212.18,209,184,25,1.1,0.363,10,0,1,brute_force
10.39.164.189,216,205,31,3.0,0.302,11,0,1,brute_force
10.23.199.79,6,1,1,3498.1,0.048,0,1,1,benigno
10.86.226.50,6,1,2,4451.1,0.119,0,1,1,benigno
10.100.195.37,6,0,2,3073.0,0.148,0,0,1,benigno
10.205.28.61,8,1,2,2371.3,0.074,0,0,1,benigno
10.101.206.120,4,0,1,7727.7,0.033,0,0,1,benigno
10.78.127.171,8,0,3,3505.4,0.105,0,1,1,benigno
10.204.153.143,14,11,7,1222.5,0.623,1,1,1,brute_force
10.53.218.128,10,2,1,3042.8,0.111,0,0,1,benigno
10.73.161.95,6,2,2,4590.4,0.008,0,0,1,benigno
10.92.173.95,190,173,34,2.5,0.71,14,0,3,brute_force
10.49.233.111,9,1,2,4560.0,0.049,0,0,2,benigno
10.145.200.115,10,0,1,2505.3,0.078,0,0,1,benigno
10.191.76.164,12,8,4,2146.0,0.294,1,0,2,brute_force
10.50.62.77,19,16,5,1999.1,0.435,0,0,2,brute_force
10.46.162.223,4,0,1,4663.4,0.19,0,1,1,benigno
10.186.110.126,11,8,2,3527.8,0.149,0,0,1,benigno
10.246.222.46,13,1,1,3047.9,0.017,0,0,1,benigno
10.236.37.72,10,1,1,5369.2,0.212,0,1,1,benigno
10.121.97.66,11,1,1,4509.9,0.71,0,1,1,benigno
10.253.46.167,21,1,3,2403.2,0.952,0,0,2,benigno
10.92.119.39,202,181,18,1.2,0.669,15,0,1,brute_force
10.97.31.73,9,0,2,1999.0,0.007,0,1,1,benigno
10.196.227.197,11,8,4,5564.9,0.583,3,0,1,brute_force
10.41.60.81,4,0,1,5337.2,0.318,0,1,1,benigno
10.59.1.105,6,1,3,2497.2,0.183,0,0,1,benigno
10.204.18.252,11,0,1,3456.6,0.028,0,0,1,benigno
10.173.219.214,203,176,28,2.5,0.861,7,0,1,brute_force
10.23.213.125,5,1,1,1930.9,0.014,0,0,1,benigno
10.152.125.48,198,179,27,4.3,0.837,13,0,2,brute_force
10.141.130.251,4,1,2,1268.8,0.201,0,0,1,benigno
10.142.233.32,9,1,2,3310.9,0.054,0,0,2,benigno
10.2.2.124,4,0,2,4691.8,0.005,0,0,1,benigno
10.122.123.53,8,1,1,2673.1,0.312,0,1,1,benigno
10.158.43.129,9,0,2,2285.7,0.077,0,0,2,benigno
10.60.202.189,8,6,6,4079.2,0.569,3,1,1,brute_force
10.146.31.66,5,1,1,2132.1,0.259,0,0,1,benigno
10.106.228.40,165,1,1,516.7,0.473,0,0,1,benigno
10.44.196.90,5,3,2,4578.0,0.075,0,0,1,benigno
10.220.248.202,9,1,2,5832.4,0.173,0,1,1,benigno
10.42.205.26,7,0,1,2605.3,0.133,0,0,2,benigno
10.38.71.197,4,1,1,4687.1,0.041,0,1,1,benigno
10.6.227.6,8,2,1,1398.3,0.073,0,0,2,benigno
10.111.54.43,198,189,30,1.0,0.758,11,0,1,brute_force
10.45.59.66,9,8,2,2248.3,0.234,0,1,1,benigno
10.18.160.58,10,2,2,1344.8,0.157,0,1,1,benigno
10.223.231.175,7,1,3,4556.4,0.034,0,1,2,benigno
10.20.240.194,7,1,3,4955.8,0.003,0,0,1,benigno
10.77.147.161,7,0,1,2481.3,0.169,0,0,1,benigno
10.152.119.138,9,0,1,4118.1,0.119,0,0,1,benigno
10.76.43.152,10,1,1,1664.1,0.197,0,0,1,benigno
10.134.225.141,7,0,1,6252.4,0.045,0,0,1,benigno
10.150.177.200,8,1,3,3231.9,0.031,0,0,1,benigno
10.67.64.32,5,1,3,6434.8,0.256,0,0,1,benigno
10.141.34.212,143,0,1,454.0,0.921,0,1,2,benigno
10.88.166.83,6,0,1,5582.3,0.241,0,0,1,benigno
10.239.74.137,179,154,29,2.9,0.281,12,0,2,brute_force
10.244.201.35,7,0,2,3327.8,0.103,0,1,2,benigno
10.213.248.76,7,0,1,4215.1,0.127,0,1,2,benigno
10.250.109.12,7,1,1,3153.9,0.167,0,0,1,benigno
10.91.147.237,2,0,1,2811.7,0.277,0,1,1,benigno
10.49.79.74,8,0,2,3338.3,0.2,1,0,1,benigno
10.49.213.208,5,3,1,3269.5,0.115,0,1,1,benigno
10.140.229.105,10,0,2,1621.8,0.245,0,0,1,benigno
10.37.13.17,203,195,41,5.0,0.848,14,0,1,brute_force
10.228.141.162,6,1,1,3785.5,0.242,0,1,1,benigno
10.159.134.115,7,0,1,2814.9,0.078,0,0,1,benigno
10.243.19.240,11,0,2,6242.8,0.074,0,0,1,benigno
10.157.209.120,4,1,1,2666.4,0.009,0,0,1,benigno
10.205.142.155,8,2,2,5319.2,0.285,0,0,1,benigno
10.25.164.62,8,0,3,4230.8,0.204,1,0,1,benigno
10.22.93.204,185,161,30,3.7,0.862,12,0,3,brute_force
10.27.121.111,5,0,1,3236.9,0.073,0,0,2,benigno
10.72.134.85,5,1,1,4264.6,0.064,0,0,1,benigno
10.46.144.177,4,0,1,2921.2,0.174,0,0,1,benigno
10.59.220.125,7,1,1,3901.7,0.263,0,0,1,benigno
10.9.117.150,13,12,4,2894.0,0.718,2,0,2,brute_force
10.197.104.167,16,1,2,2600.0,0.108,0,0,2,benigno
10.172.97.119,9,1,2,1169.8,0.002,0,1,1,benigno
10.134.20.105,190,166,18,3.2,0.639,19,0,2,brute_force
10.93.5.49,8,0,1,3145.0,0.205,0,0,1,benigno
10.174.173.147,189,177,28,2.6,0.673,13,0,3,brute_force
10.58.91.197,8,1,2,2319.7,0.199,0,0,1,benigno
10.230.210.212,10,7,4,1062.2,0.315,1,0,1,brute_force
10.156.174.196,5,1,1,6033.3,0.153,0,0,2,benigno
10.238.248.219,11,8,3,3217.4,0.692,1,0,1,brute_force
10.142.97.2,6,0,2,3900.7,0.02,0,0,1,benigno
10.72.109.86,6,1,1,4172.0,0.046,0,0,1,benigno
10.2.192.79,8,0,2,3365.6,0.314,0,0,1,benigno
10.14.98.161,4,2,1,5450.6,0.216,0,0,1,benigno
10.113.209.77,201,175,26,3.6,0.486,12,0,1,brute_force
10.209.241.132,9,6,1,1601.2,0.115,0,0,1,benigno
10.194.38.205,149,1,1,597.6,0.156,0,0,1,benigno
10.125.169.242,8,1,1,4012.8,0.242,0,0,1,benigno
10.120.237.140,7,1,3,4242.9,0.082,0,0,2,benigno
10.105.81.82,3,0,3,2690.1,0.227,0,0,1,benigno
10.92.155.218,17,14,1,4575.1,0.028,1,1,1,benigno
10.205.165.5,17,13,2,3875.5,0.133,0,1,2,benigno
10.206.158.59,9,1,1,3051.0,0.224,0,0,1,benigno
10.57.207.41,12,11,6,2217.1,0.597,1,0,1,brute_force
10.122.6.27,5,2,1,3508.6,0.126,0,0,2,benigno
10.86.220.136,6,0,1,3178.9,0.085,0,1,1,benigno
10.188.123.221,203,177,25,1.0,0.542,14,0,2,brute_force
10.41.90.183,11,10,5,2228.6,0.407,2,0,1,brute_force
10.106.235.248,7,1,3,1753.8,0.086,0,1,1,benigno
10.115.26.72,186,181,22,4.3,0.685,10,0,3,brute_force
10.47.246.49,209,206,32,1.6,0.558,11,0,1,brute_force
10.174.231.143,9,0,2,1289.1,0.029,0,0,1,benigno
10.223.247.203,22,1,2,5092.3,0.676,0,0,1,benigno
10.25.83.226,192,167,25,1.7,0.763,11,0,1,brute_force
10.37.6.38,11,0,2,3759.8,0.133,0,1,1,benigno
10.59.205.93,6,0,2,3167.1,0.348,0,1,2,benigno
10.161.155.201,10,6,1,1792.9,0.575,0,1,2,benigno
10.102.229.190,9,3,1,2798.6,0.017,0,0,2,benigno
10.174.125.247,7,1,3,3597.6,0.238,0,1,1,benigno
10.217.143.102,7,1,1,4112.2,0.062,0,0,1,benigno
10.142.114.30,16,0,1,3475.1,0.011,0,0,1,benigno
10.156.192.65,188,185,24,3.6,0.705,15,0,2,brute_force
10.152.40.99,10,7,7,2493.7,0.586,1,0,1,brute_force
10.173.89.212,8,6,7,4580.1,0.777,1,0,1,brute_force
10.241.149.251,6,1,2,2651.3,0.279,0,0,1,benigno
10.161.3.92,5,0,1,8239.8,0.007,0,0,1,benigno
10.118.118.218,8,1,3,1380.8,0.051,0,1,1,benigno
10.118.236.30,14,0,2,2693.2,0.898,0,1,1,benigno
10.45.124.19,5,1,1,2597.2,0.122,0,1,2,benigno
